,street,dir_word,township,postal_code,count_date,year,section,count_direction,one_way,avg_perweekday,latitude,longitude
2233,RUE DU TERROIR,TERROIR (RUE DU TERROIR),St-Alban,31467,2014-10-10,2014-01-01,ENTRE REMPART ET INDUSTRIE,LES 2 SENS,False,384.0,43.702906751621256,1.3980156018284489
2234,RUE D AUCH,AUCH (RUE D AUCH),Colomiers,31149,2014-11-14,2014-01-01,ENTRE LATERALE NORD ET AVEYRON,VERS GILET,False,4778.0,43.608134472941785,1.3386751785234108
2235,AV DE RANGUEIL,RANGUEIL (AV DE RANGUEIL),Toulouse,31555,2014-11-18,2014-01-01,ENTRE LIBELULES ET CANAL,VERS CANAL,False,4328.0,43.57482872182433,1.4565325437103207
2236,AV HENRI MARTIN,MARTIN (AV HENRI MARTIN),Colomiers,31149,2014-11-14,2014-01-01,ENTRE VIGNE ET NAVARRE,VERS VIGNE,False,990.0,43.598471316320044,1.3509467041656604
2237,CHE MICHET,MICHET (CHE MICHET),Cugnaux,31157,2016-10-06,2016-01-01,ENTRE RUE DES TROUBADOURS ET RUE PAINLEVE,VERS RTE DE TOULOUSE,False,815.0,43.55272586228011,1.3636383552989817
2238,RUE DES TROUBADOURS,TROUBADOURS (RUE DES TROUBADOURS),Cugnaux,31157,2016-10-06,2016-01-01,ENTRE CHE GAYLAR ET IMP DES TROUBADOURS,VERS CHE DES BOURDETTES,False,653.0,43.55401123009325,1.3610366350772536
2239,RUE DE RAYSSAC,RAYSSAC (RUE DE RAYSSAC),Gratentour,31230,2016-11-09,2016-01-01,ENTRE RUE PEUPLIERS ET RUE TUCOL,VERS RTE DE BRUGUIERES,False,1767.0,43.71689550074195,1.4226788404139823
2240,RUE JULES VEDRINES,VEDRINES (RUE JULES VEDRINES),Toulouse,31555,2016-11-12,2016-01-01,ENTRE CHE PAYSSAT ET AV DAURAT,VERS AV DAURAT,False,4838.0,43.57022708967002,1.486014794075856
2241,AV DIDIER DAURAT,DAURAT (AV DIDIER DAURAT),Toulouse,31555,2016-11-12,2016-01-01,ENTRE RUE VEDRINES ET RUE RODIER,VERS RUE VEDRINES,False,6233.0,43.56915202276782,1.4911050878898293
2242,RTE DE LABEGE,LABEGE (RTE DE LABEGE),Toulouse,31555,2016-11-12,2016-01-01,ENTRE RUE NOUADHIBOU ET CHE MALPERE,VERS RUE NOUADHIBOU,False,4432.0,43.55913184374531,1.5032800852802097
2243,RUE ANDRE VILLET,VILLET (RUE ANDRE VILLET),Toulouse,31555,2016-11-14,2016-01-01,ENTRE AV DAURAT ET RUE COSMONAUTES,VERS AV DAURAT,False,6993.0,43.56484301379966,1.4921643655081984
2244,RUE DE BELFORT,BELFORT (RUE DE BELFORT),Toulouse,31555,2016-11-23,2016-01-01,ENTRE ALL JAURES ET RUE COROT,VERS PL BELFORT,True,239.0,43.609002768924626,1.4491508337176533
2245,ALL LUCIE AUBRAC,AUBRAC (ALL LUCIE AUBRAC),Aussonne,31032,2016-11-23,2016-01-01,ENTRE RTE DE SEILH ET CHE VIGNAUX,VERS RTE DE SEILH,False,141.0,43.688101943404945,1.3347861741749947
2246,BD DU GENERAL DE GAULLE,GAULLE (BD DU GENERAL DE GAULLE),Colomiers,31149,2016-11-25,2016-01-01,ENTRE GIR DU LANGUEDOC ET RPT GASCOGNE,VERS BD CALVET,False,5573.0,43.609445046394335,1.3274892847241981
2247,RTE DE MONDONVILLE,MONDONVILLE (RTE DE MONDONVILLE),Pibrac,31417,2016-11-25,2016-01-01,ENTRE AV VERDIER ET IMP BROCELIANDE,VERS AV VERDIER,False,1570.0,43.6343609149596,1.283273198863913
2248,MAIL LOUIS ARAGON,ARAGON (MAIL LOUIS ARAGON),Blagnac,31069,2016-11-25,2016-01-01,ENTRE IMP BARJAVAL ET RUE MARTIN,VERS AV DALI,False,2319.0,43.6441362964342,1.3791212880179176
2249,CHE DE MILLASSIS,MILLASSIS (CHE DE MILLASSIS),Colomiers,31149,2016-11-25,2016-01-01,ENTRE ALL NIVERNAIS ET ALL ROSERAIE,VERS CHE DES CARRIERES,False,286.0,43.6153740262041,1.3370915973488737
2250,RUE HECTOR BERLIOZ,BERLIOZ (RUE HECTOR BERLIOZ),Tournefeuille,31557,2016-12-01,2016-01-01,ENTRE RUE GOUNOD ET RUE DEBUSSY,VERS AV JAURES,False,108.0,43.58627786352008,1.3579361383386932
2251,RUE VELASQUEZ,VELASQUEZ (RUE VELASQUEZ),Toulouse,31555,2016-12-12,2016-01-01,ENTRE CHE LAPORTE ET RTE DE BAYONNE,LES DEUX SENS,False,2124.0,43.61333287091324,1.3866391935129436
2252,RUE DU CAMBRAS D AZE,AZE (RUE DU CAMBRAS D AZE),L'union,31561,2017-01-09,2017-01-01,ENTRE RUE MONDONY ET RUE MONT LOUIS,VERS RUE MONT LOUIS,False,125.0,43.65275066240473,1.4831266387486732
2253,CHE DE PAHIN,PAHIN (CHE DE PAHIN),Tournefeuille,31557,2017-01-13,2017-01-01,ENTRE RUE DE TOURAINE ET CHE PANEGAN,VERS CHE DE PANEGAN,False,4712.0,43.59462453046249,1.3253332498172103
2254,RUE HENRI PEDRICO,PEDRICO (RUE HENRI PEDRICO),Toulouse,31555,2017-01-16,2017-01-01,ENTRE RUE MACAIGNE ET RUE SIGNORET,VERS RUE SIGNORET,False,252.0,43.565341934579614,1.3657548265337982
2255,IMP DE GUILHERMY,GUILHERMY (IMP DE GUILHERMY),Toulouse,31555,2017-01-16,2017-01-01,ENTRE DEBAUGES ET CHE GUILHERMY,VERS DEBAUGES,False,725.0,43.566493321975564,1.3648347169951631
2256,CHE DE RAUDELAUZETTE,RAUDELAUZETTE (CHE DE RAUDELAUZETTE),Fonbeauzard,31186,2017-01-18,2017-01-01,ENTRE AV DE FRONTON ET RUE DES VIOLETTES,VERS AV DE FRONTON,False,4410.0,43.67965259790102,1.424702744833444
2257,RUE DU CHATEAU,CHATEAU (RUE DU CHATEAU),Brax,31088,2017-01-19,2017-01-01,ENTRE RUE COUGET ET IMP PATTE,VERS PLACE VIDALET,False,906.0,43.61591780555106,1.247571314107992
2258,RUE EDMOND ROSTAND,ROSTAND (RUE EDMOND ROSTAND),Toulouse,31555,2017-01-23,2017-01-01,ENTRE RTE D'ALBI ET CHE VIREBENT,VERS RTE D'ALBI,False,3015.0,43.6410194365786,1.4488601875970606
2259,RTE DE BRUGUIERES,BRUGUIERES (RTE DE BRUGUIERES),Castelginest,31116,2017-02-20,2017-01-01,ENTRE CHEBELBOSC ET CHE BARTHOLE,VERS RTE DE VILLEMUR,False,2177.0,43.70664795714523,1.4224831878503217
2260,AV LATECOERE,LATECOERE (AV LATECOERE),Cornebarrieu,31150,2017-02-28,2017-01-01,ENTRE AV MONNET ET CHE DE LA SABATERE,VERS CHE MENVILLE,False,5048.0,43.63951005676738,1.344600096971078
2261,CHE DES FONTANELLES,FONTANELLES (CHE DES FONTANELLES),Toulouse,31555,2017-03-13,2017-01-01,ENTRE RUE DU VOL A VOILE ET BD DES CRETES,VERS RUE DES ARBUSTES,False,969.0,43.60143575827709,1.472826456815714
2262,RUE GABRIEL PERI,PERI (RUE GABRIEL PERI)_TOULOUSE,Toulouse,31555,2016-01-06,2016-01-01,ENTRE AMELIE ET MERCADIER,VERS BD RIQUET,False,2188.0,43.60590284484825,1.4524724042562256
2263,CHE DES CLAUZURES,CLAUZURES (CHE DES CLAUZURES),Blagnac,31069,2016-01-13,2016-01-01,CHE DE NAUDIN ET CHE DES RAMIERS,VERS CHE DES RAMIERS,False,253.0,43.65141093046071,1.3954713654560262
2264,ALL LUCIE AUBRAC,AUBRAC (ALL LUCIE AUBRAC),Aussonne,31032,2016-01-13,2016-01-01,ENTRE RTE DE SEILH ET CHE VIGNAUX,VERS CHE VIGNAUX,False,334.0,43.688101943404945,1.3347861741749947
2265,CHE DE LA FLAMBERE,FLAMBERE (CHE DE LA FLAMBERE),Toulouse,31555,2016-03-11,2016-01-01,ENTRE IMP LA FLAMBERE ET RUE GARDEL,VERS RTE DE BAYONNE,False,3672.0,43.61329955400573,1.3929481628223588
2266,CHE DE CAZALBARBIER,CAZALBARBIER (CHE DE CAZALBARBIER)_LAUNAGUET,Launaguet,31282,2016-03-13,2016-01-01,ENTRE SIGNORET ET COMBES,VERS CHE DE CARLES,False,869.0,43.67774627016765,1.4595820056085589
2267,RUE DE LA CHAUSSEE,CHAUSSEE (RUE DE LA CHAUSSEE),Toulouse,31555,2016-03-14,2016-01-01,ENTRE HAURIOU ET JUIN,VERS AV MAURICE HAURIOU,False,5351.0,43.59269010901327,1.4424142340441264
2268,RUE DU HUIT MAI 1945,MAI 1945 (RUE DU HUIT MAI 1945),Toulouse,31555,2016-03-14,2016-01-01,ENTRE RESSEGUIER ET BOULINGRIN,VERS BOULINGRIN,False,1378.0,43.596419852309104,1.4509146772537571
2269,RUE CHRISTOPHE COLOMB,COLOMB (RUE CHRISTOPHE COLOMB),Toulouse,31555,2016-03-14,2016-01-01,ENTRE MATABIAU ET VOLTA,VERS BD MATABIAU,False,151.0,43.61391968358521,1.4485476946833824
2270,RUE IDRAC,IDRAC (RUE IDRAC),Toulouse,31555,2016-03-23,2016-01-01,ENTRE RUE DELACROIX ET RUE RIQUET,VERS RUE RIQUET,True,237.0,43.60106829812057,1.4529453028043215
2271,RUE DES POTIERS,POTIERS (RUE DES POTIERS),Toulouse,31555,2016-03-24,2016-01-01,ENTRE RUE LABATUT ET RUE DES ABEILLES,VERS BOULINGRIN,True,3105.0,43.598050549064375,1.4539101394715248
2272,RUE DES CHALETS,CHALETS (RUE DES CHALETS),Toulouse,31555,2016-04-08,2016-01-01,ENTRE RUE SAINT HONESTE ET RUE DE LA BALANC,VERS RUE DE LA BALANCE,True,1688.0,43.61364708922936,1.4411337704857974
2273,RUE ALEXANDRE FALGUIERE,FALGUIERE (RUE ALEXANDRE FALGUIERE),Toulouse,31555,2016-04-08,2016-01-01,ENTRE RUE SAINT PAPOUL ET PL ROQUELAINE,VERS PL ROQUELAINE,True,2467.0,43.61245519164322,1.447050161703655
2274,RUE HUBERT MONLOUP,MONLOUP (RUE HUBERT MONLOUP),Toulouse,31555,2016-05-03,2016-01-01,ENTRE RUE SAINT ANGE ET CHE PUJIBET,VERS CHE PUJIBET,False,1291.0,43.636600544902514,1.4540820196639197
2275,AV DE CASSELARDIT,CASSELARDIT (AV DE CASSELARDIT),Toulouse,31555,2016-05-09,2016-01-01,ENTRE RUE PARANT ET  RUE DES FONTAINES,VERS AV DE GRANDE BRETAGNE,False,5221.0,43.60880074870405,1.4067631935227503
2276,AV DE BAYONNE,BAYONNE (AV DE BAYONNE),L'union,31561,2016-06-02,2016-01-01,ENTRE RUE D'ORTHEZ ET RUE ST JEAN PIED DE P,VERS RUE SAINT JEAN PIED DE PORT,False,2559.0,43.64870098038149,1.4943274250306475
2277,AV DE CORNAUDRIC,CORNAUDRIC (AV DE CORNAUDRIC),L'union,31561,2016-06-16,2016-01-01,ENTRE AV TOURTERELLES ET RUE EPERVIER,VERS RUE DE L'EPERVIER,False,1268.0,43.66131008837975,1.4768999776422709
2278,RTE DE MONDONVILLE,MONDONVILLE (RTE DE MONDONVILLE),Pibrac,31417,2016-06-23,2016-01-01,ENTRE RTE DE CORNEBARRIEU ET CHE DE SAOUMAT,VERS MONDONVILLE,False,1501.0,43.6343609149596,1.283273198863913
2279,RUE CARRIERE,CARRIERE (RUE CARRIERE),Blagnac,31069,2016-07-01,2016-01-01,ENTRE RUE DES FLEURS ET IMP CARRIERE,VERS ALL DES MURIERS,False,2953.0,43.63834014025104,1.393729689882786
2280,RUE DELPONT,DELPONT (RUE DELPONT),Blagnac,31069,2016-07-01,2016-01-01,ENTRE RUE MALARD ET IMP HERGE,VERS RUE MALARD,True,598.0,43.63212437219246,1.39479737257629
2281,AV DES FRERES LUMIERE,LUMIERE (AV DES FRERES LUMIERE),Launaguet,31282,2016-07-18,2016-01-01,ENTRE RUE ROSAY ET RUE PHILIPPE,VERS PL MELIES,False,182.0,43.661831298419166,1.4535469695794763
2282,CHE DE MONTRABE,MONTRABE (CHE DE MONTRABE),Saint-Jean,31488,2016-09-12,2016-01-01,ENTRE PL MITTERRAND ET  AV DIEUZAIDE,VERS RTE D'ALBI,False,4493.0,43.654308304568815,1.5227175187727553
2283,ALL HENRI POTEZ,POTEZ (ALL HENRI POTEZ),Blagnac,31069,2016-09-12,2016-01-01,ENTRE AV DAURAT ET IMP BRIX,VERS IMP BRIX,False,6461.0,43.62622851754804,1.3770168863949033
2284,RUE DE LA TOURASSE,TOURASSE (RUE DE LA TOURASSE),Toulouse,31555,2016-09-15,2016-01-01,ENTRE CHE DESNOS ET CHE MAURIAC,VERS CHE DESNOS,False,151.0,43.563610419909864,1.392408495465432
2285,RUE TINO ROSSI,ROSSI (RUE TINO ROSSI),Toulouse,31555,2016-09-15,2016-01-01,ENTRE RUE SIGNORETE ET PL THILL,VERS RTE SAIT SIMON,True,284.0,43.56406774000692,1.368543381917811
2286,CHE DE ROCAMADOUR,ROCAMADOUR (CHE DE ROCAMADOUR),Toulouse,31555,2016-09-15,2016-01-01,ENTRE CHE FERRO LEBRES ET PL SAUVEGRAIN,VERS CHE FERRO LEBRES,False,182.0,43.58885691022449,1.3780183863386217
2287,RUE CAPUS,CAPUS (RUE CAPUS),Toulouse,31555,2015-05-21,2015-01-01,ENTRE COLBERT ET URSS,SENS UNIQUE VERS AV URSS,True,709.0,43.58218740910527,1.4508483304110427
2288,CHE DE VIGNAUX,VIGNAUX (CHE DE VIGNAUX),Aussonne,31032,2015-05-27,2015-01-01,ENTRE AV JEAN MOULIN ET  ALL LUCIE AUBRAC,VERS JEAN MOULIN,False,516.0,43.690624398378965,1.336073582078856
2289,ALL DE NAUROUZE,NAUROUZE (ALL DE NAUROUZE),Colomiers,31149,2015-05-28,2015-01-01,ENTRE MINERVOIS ET MONTS D'OLMES,VERS AUCH,False,5443.0,43.60919882167748,1.346628306379607
2290,RUE DES AMIDONNIERS,AMIDONNIERS (RUE DES AMIDONNIERS),Toulouse,31555,2015-03-30,2015-01-01,ENTRE DEBAT PONSAN ET EMBOUCHURE,VERS DEBAT PONSAN,False,275.0,43.6064503523786,1.4210912936075406
2291,RUE DOMINIQUE CLOS,CLOS (RUE DOMINIQUE CLOS),Toulouse,31555,2015-03-30,2015-01-01,ENTRE TOURNEFEUILLE ET FOURNIER,VERS ZIEGLER,False,653.0,43.6055904871702,1.3674961020023173
2292,RUE DE FENOUILLET,FENOUILLET (RUE DE FENOUILLET),Toulouse,31555,2015-12-01,2015-01-01,ENTRE MATHALY ET GLEYSES,VERS RUE JULES VERNE,True,3212.0,43.62847987879491,1.4267936977032165
2293,AV DU PR JOSEPH DUCUING,DUCUING (AV DU PR JOSEPH DUCUING),Toulouse,31555,2015-11-16,2015-01-01,ENTRE RTE DE NARBONNE ET CHE DE LA SALADE P,VERS RTE DE NARBONNE,False,7267.0,43.561986382919216,1.4590696023321488
2294,AV DE TOULOUSE,TOULOUSE (AV DE TOULOUSE)_CUGNAUX,Cugnaux,31157,2015-11-04,2015-01-01,ENTRE AV DU 11 NOVEMBRE ET RUE DE LA MICHEL,VERS AV DU 11 NOVEMBRE,False,3768.0,43.54126144148084,1.3469472551629218
2295,RUE DES SAPHIRS,SAPHIRS (RUE DES SAPHIRS),Saint-Orens-De-Gameville,31506,2015-11-20,2015-01-01,ENTRE AV DES AMETHYSTES,VERS AV DU CORAIL,False,183.0,43.55286900617879,1.5201057991515667
2296,ALL DES CAUSSES,CAUSSES (ALL DES CAUSSES),Colomiers,31149,2015-10-02,2015-01-01,ENTRE ALL DE L'AUBE ET ALL DE LARTOIS,VERS RTE DE CORNEBARRIEU,False,67.0,43.62035418341191,1.3356152144958189
2297,AV DES ETATS UNIS,UNIS (AV DES ETATS UNIS),Toulouse,31555,2015-11-03,2015-01-01,ENTRE LOUISIANE ETBASTIAT,VERS BARRIERE DE PARIS,False,8284.0,43.63411109847785,1.4312137227906025
2298,AV DES ETATS UNIS,UNIS (AV DES ETATS UNIS),Toulouse,31555,2015-11-03,2015-01-01,ENTRE LOUISIANE ETBASTIAT,VERS AV DE FONDEYRE,False,5631.0,43.63411109847785,1.4312137227906025
2299,RUE DE FENOUILLET,FENOUILLET (RUE DE FENOUILLET),Toulouse,31555,2015-09-18,2015-01-01,ENTRE RUE ADONIS ET RUE JULES VERNE,LES 2 SENS,False,5536.0,43.62847987879491,1.4267936977032165
2300,RTE DE CASTRES,CASTRES (RTE DE CASTRES),Balma,31044,2015-06-25,2015-01-01,ENTRE CHE DE NOLLET ET AV DE FLOURENS,VERS TOULOUSE,False,11178.0,43.59410701757848,1.4950871501985574
2301,RUE LAPEYROUSE,LAPEYROUSE (RUE LAPEYROUSE),Toulouse,31555,2015-01-15,2015-01-01,ENTRE WILSON ET MONTARDY,SENS UNIQUE VERS MONTARDY,True,3504.0,43.60415648816829,1.4463283057767715
2302,RUE PEYROLIERES,PEYROLIERES (RUE PEYROLIERES),Toulouse,31555,2015-01-15,2015-01-01,ENTRE CUJAS ET METZ,SENS UNIQUE VERS ISAUR,True,2413.0,43.601097891496394,1.4405961996163086
2303,RUE JOSEPH LAKANAL,LAKANAL (RUE JOSEPH LAKANAL),Toulouse,31555,2015-01-15,2015-01-01,ENTRE PARGAMINIERES ET JACOBINS,VERS JACOBINS,False,703.0,43.60362213579167,1.440787493447441
2304,RUE PAUL GAUGUIN,GAUGUIN (RUE PAUL GAUGUIN),Tournefeuille,31557,2015-06-12,2015-01-01,ENTRE RUE MATISSE ET RUE DE LONCHAMPS,VERS RUE DE LONGCHAMPS,False,460.0,43.59114721699869,1.3198575111521944
2305,CHE DE MONLONG,MONLONG (CHE DE MONLONG)_TOULOUSE,Toulouse,31555,2015-06-10,2015-01-01,ENTRE DELDI ET DHUODA,VERS CHEMIN DU LOUP,False,822.0,43.55428239725257,1.3880253932827133
2306,RUE RAYMOND CORRAZE,CORRAZE (RUE RAYMOND CORRAZE),Toulouse,31555,2015-02-27,2015-01-01,ENTRE JEAN RIEUX ET GARIN,VERS L'ORMEAU,False,1650.0,43.58094352929774,1.485950601669178
2307,RUE JEAN HOUDON,HOUDON (RUE JEAN HOUDON),Toulouse,31555,2018-03-05,2018-01-01,ENTRE RTE D'AGDE ET AV DU PARC,VERS CHE DES ARGOULETS,False,428.0,43.622811509813765,1.473518160201416
2308,CHE DE GRAMONT,GRAMONT (CHE DE GRAMONT),Colomiers,31149,2018-03-07,2018-01-01,ENTRE AV MONET ET BD GRYFOGEL,VERS CHE DE GRAMONT,True,2648.0,43.621647047991885,1.3412251788767062
2309,RTE DE SEILH,SEILH (RTE DE SEILH),Aussonne,31032,2018-03-08,2018-01-01,ENTRE IMP VERCORS ET CHE PEYRELONG,VERS IMP DU VERCORS,False,2525.0,43.68967678028773,1.3394345852540126
2310,CHE DES CIGAREAUX,CIGAREAUX (CHE DES CIGAREAUX),Brax,31088,2018-03-08,2018-01-01,ENTRE CHE CABANOT ET PL CIGAREAUX,VERS CHE CABANOT,False,500.0,43.61411120288672,1.2442860990317335
2311,AV D ANDROMEDE,ANDROMEDE (AV D ANDROMEDE),Blagnac,31069,2018-03-14,2018-01-01,ENTRE RUE GRAY ET BD EUROPE,VERS BD ZIEGLER,False,3062.0,43.655401631641375,1.367484383734648
2312,AV DE FLOURENS,FLOURENS (AV DE FLOURENS),Balma,31044,2018-03-15,2018-01-01,ENTRE RUE VAN GOGH ET IMP MOURY,VERS RTE DE CASTRES,False,2210.0,43.59861065011214,1.5122558215042052
2313,RUE DE LA CONCORDE,CONCORDE (RUE DE LA CONCORDE)_TOULOUSE,Toulouse,31555,2018-03-19,2018-01-01,ENTRE RUE VOLTA ET BD MATABIAU,VERS BD MATABIAU,True,1797.0,43.61268290880948,1.445782628906074
2314,RUE DE NINARET,NINARET (RUE DE NINARET),Saint-Orens-De-Gameville,31506,2018-03-29,2018-01-01,ENTRE RUE DES TOURNESOLS,VERS AV DES CARABENES,False,157.0,43.55271004305814,1.5457922549325391
2315,RUE DE L ORIENT,ORIENT (RUE DE L ORIENT),Toulouse,31555,2018-04-03,2018-01-01,ENTRE RUE RAYMOND IV ET RUE BAYARD,VERS RUE BAYARD,True,2481.0,43.610360232615925,1.4483803644211688
2316,RUE NICOLAS BACHELIER,BACHELIER (RUE NICOLAS BACHELIER)_TOULOUSE,Toulouse,31555,2018-04-03,2018-01-01,ENTRE ALL JAURES ET RUE MAURY,VERS RUE MAURY,True,2286.0,43.606618077852076,1.4520831959724496
2317,CHE DE RISPET,RISPET (CHE DE RISPET),Toulouse,31555,2018-04-09,2018-01-01,ENTRE CHE IZARDS ET RTE LAUNAGUET,VERS CHE DES IZASDS,False,2337.0,43.648060228387045,1.4407568102691743
2318,RTE DE LACOURTENSOURT,LACOURTENSOURT (RTE DE LACOURTENSOURT),Fenouillet,31182,2018-05-11,2018-01-01,ENTRE RTE DE PARIS ET VOIES SNCF (NORD),VERS CANAL,False,3168.0,43.667567845804925,1.408615815696726
2319,RTE DE PARIS,PARIS (RTE DE PARIS),Fenouillet,31182,2018-05-11,2018-01-01,ENTRE CHE GRATIAN ET RUE DE LA COURTENSOURT,VERS CHE DE LA COURTENSOURT,False,13820.0,43.6904938932828,1.4036884905419562
2320,CHE SAINT JAMES,JAMES (CHE SAINT JAMES),Cornebarrieu,31150,2018-05-23,2018-01-01,COTE RTE DE MONDONVILLE,VERS RTE DE MONDONVILLE,False,62.0,43.65501247607185,1.3267047729433445
2321,CHE DE LA SAVE,SAVE (CHE DE LA SAVE),Colomiers,31149,2018-05-23,2018-01-01,ENTRE ALL GELISE ET RPT DE L'HUMANITE,VERS RTE DE PIBRAC,True,3364.0,43.61272618303896,1.3245697817845605
2322,RUE JEAN MONNET,MONNET (RUE JEAN MONNET),Saint-Jean,31488,2018-05-28,2018-01-01,ENTRE AV DE FLOTIS ET CHE MONTRABE,VERS AV DE FLOTIS,False,1723.0,43.653079116660436,1.518582333805089
2323,RUE DU PROFESSEUR JAMMES,JAMMES (RUE DU PROFESSEUR JAMMES),Toulouse,31555,2018-06-04,2018-01-01,ENTRE RUE GUTENBERG ET AV DES MINIMES,VERS AV DES MINIMES,True,1491.0,43.61711727798779,1.438828934824394
2324,CHE DES SOEURS,SOEURS (CHE DES SOEURS),Blagnac,31069,2018-06-04,2018-01-01,ENTRE AV 11 NOVEMBRE ET IMP BEAUDELAIRE,VERS RTE DE GRENADE,False,656.0,43.630979899787654,1.3938333465783235
2325,RUE SALVY,SALVY (RUE SALVY),Toulouse,31555,2018-06-04,2018-01-01,ENTRE RUE DOUAUMONT ET RUE NEGRENEYS,VERS RUE NEGRENEYS,False,311.0,43.617516706825356,1.4419032848506006
2326,RUE DE SEBASTOPOL,SEBASTOPOL (RUE DE SEBASTOPOL),Toulouse,31555,2018-06-15,2018-01-01,ENTRE BD LASCROSSES ET PL DE L'EUROPE,VERS BDLASCROSSES,False,5818.0,43.6116270832316,1.429086972782501
2327,CHE DE GABARDIE,GABARDIE (CHE DE GABARDIE),Toulouse,31555,2018-06-15,2018-01-01,ENTRE RUE VASSEUR ET CH MONTREDON,VERS RUE VASSEUR,False,360.0,43.64417901678566,1.4840454035748856
2328,RUE DU VIGNEMALE,VIGNEMALE (RUE DU VIGNEMALE),Beauzelle,31056,2018-06-27,2018-01-01,ENTRE RUE REPUBLIQUE ET RUE BALAITOUS,VERS RUE BALAITOUS,False,555.0,43.661511404874126,1.370997867953075
2329,AV D ATLANTA,ATLANTA (AV D ATLANTA),Toulouse,31555,2018-09-25,2018-01-01,ENTRE RTE D'ALBI ET RUE CAUNES,VERS RUE CAUNES,False,7997.0,43.6384510534312,1.471514758879489
2330,DEPARTEMENTALE 820,820 (DEPARTEMENTALE 820),Saint-Jory,31490,2018-06-04,2018-01-01,ENTRE CHE NIVITAL SAINT JORY,VERS SAINT JORY,False,12192.0,43.74389121522037,1.3688309553962765
2331,RUE DE CHAUSSAS,CHAUSSAS (RUE DE CHAUSSAS),Toulouse,31555,2018-09-18,2018-01-01,ENTRE AV PARMENTIER ET BD EMBOUCHURE,VERS AV PARMENTIER,False,860.0,43.61881988739971,1.4296220880787718
2332,AV EMMANUEL MAIGNAN,MAIGNAN (AV EMMANUEL MAIGNAN),Toulouse,31555,2018-09-18,2018-01-01,ENTRE RUE MONTESQUIEU ET RUE BOURBAKI,VERS AV DES MINIMES,True,1438.0,43.61630478087707,1.4327145240001424
2333,RUE DINETARD,DINETARD (RUE DINETARD)_TOULOUSE,Toulouse,31555,2018-09-26,2018-01-01,ENTRE GERMAIN ET OFFENBACH,VERS RUE GERMAIN,False,669.0,43.61530780180601,1.4790258072951261
2334,CHE ROQUES,ROQUES (CHE ROQUES),Toulouse,31555,2018-09-18,2018-01-01,ENTRE RTE DE BLAGNAC ET CHE GARRIC,VERS CHE GARRIC,False,3873.0,43.6227955366019,1.4072492359730253
2335,AV JEAN RIEUX,RIEUX (AV JEAN RIEUX),Toulouse,31555,2018-10-10,2018-01-01,ENTRE RUE DE L'AUDE ET RUE DE L'ARIEGE,VERS PL DUPUY,False,3455.0,43.58936768002041,1.4712679185163682
2336,RUE BELLOC CITE,CITE (RUE BELLOC CITE),Toulouse,31555,2018-09-26,2018-01-01,ENTRE AV GLOIRE ET CHE PELLEPORT,VERS CHE PELLEPORT,False,208.0,43.607195033043254,1.474945103505135
2337,RUE DES MURIERS,MURIERS (RUE DES MURIERS),Saint-Orens-De-Gameville,31506,2018-10-15,2018-01-01,ENTRE AV DE GAMEVILLE ET RUE DES CHASSELAS,VERS RUE DES CHASSELAS,False,182.0,43.550615164385945,1.5369087127730907
2338,RUE NICOLAS L VAUQUELIN,VAUQUELIN (RUE NICOLAS L VAUQUELIN),Toulouse,31555,2018-11-08,2018-01-01,ENTRE AV DE REYNERIE ET ALL MACHADO,VERS ALL MACHADO,False,2054.0,43.57975985273891,1.4055979173253061
2339,CHE D AUSSONNE,AUSSONNE (CHE D AUSSONNE),Blagnac,31069,2018-11-21,2018-01-01,ENTRE RUE DES BLEUETS ET AV DE GAULE,VERS RUE DES BLEUETS,False,1422.0,43.64023159637238,1.386664960084239
2340,CHE DE L ARMAGNAC,ARMAGNAC (CHE DE L ARMAGNAC),Tournefeuille,31557,2018-12-15,2018-01-01,ENTRE AV MENDES FRANCE ET BD GAY,VERS BD JEAN GAY,False,541.0,43.57902665858795,1.3107886927123924
2341,CHE DU CHATEAU DE L HERS,HERS (CHE DU CHATEAU DE L HERS),Toulouse,31555,2018-11-13,2018-01-01,ENTRE RUE THEURIET ET IMP DESGRAVES,VERS VE DE CASTRES,False,1913.0,43.60102792981794,1.4833291992234245
2342,RUE JOHAN STRAUSS,STRAUSS (RUE JOHAN STRAUSS),Toulouse,31555,2019-02-11,2019-01-01,ENTRE CHE DE LA BUTTE ET AV SAINT EXUPERY,VERS CHE DE LA BUTTE,False,123.0,43.58202170038544,1.4712573283344563
2343,CHE DES PIERRES,PIERRES (CHE DES PIERRES),Saint-Alban,31467,2019-02-19,2019-01-01,ENTRE RUE DE L'INDUSTRIE ET CHE DU PARC,VERS RUE DE L'INDUSTRIE,False,1478.0,43.70976918149694,1.4018239855785306
2344,RUE ETIENNE COLLONGUES,COLLONGUES (RUE ETIENNE COLLONGUES),Colomiers,31149,2017-03-17,2017-01-01,ENTRE GIR GARE ET AV SAND,VERS AV SAND,False,6592.0,43.59921382179418,1.3299054007994422
2345,RUE PORTETENY,PORTETENY (RUE PORTETENY),Mondonville,31351,2017-04-19,2017-01-01,ENTRE AV DE GUYENNE ET CHE DE LESCECATS,VERS CHE DE LESCECATS,False,111.0,43.67022570474478,1.2878522899644678
